candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds,removed_rows
stage3_065,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.7975,10.581,192
stage3_066,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,3.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.775625,10.778,192
stage3_067,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,3.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.75625,10.261,192
stage3_068,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.808125,12.64,192
stage3_069,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.7975,10.124,192
stage3_070,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.775625,10.251,192
stage3_071,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,4.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.7575,10.228,192
stage3_072,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.805,10.344,192
stage3_073,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.800625,10.508,192
stage3_074,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.775625,9.296,192
stage3_075,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,6.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.76,10.18,192
stage3_076,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,8.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80125,10.781,192
stage3_077,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,8.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,10.134,192
stage3_078,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,8.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.775,10.497,192
stage3_079,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,136,8.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.7625,9.374,192
stage3_080,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,3.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.808125,6.723,192
stage3_081,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,5.685,192
stage3_082,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,3.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77875,6.427,192
stage3_083,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,3.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.763125,5.733,192
stage3_084,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,4.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8075,6.735,192
stage3_085,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,4.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.799375,5.652,192
stage3_086,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,4.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78125,6.402,192
stage3_087,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,4.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.76375,5.597,192
stage3_088,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,6.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.808125,6.66,192
stage3_089,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,6.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.800625,5.616,192
stage3_090,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,6.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.780625,6.424,192
stage3_091,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,6.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7625,5.635,192
stage3_092,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,8.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.806875,6.705,192
stage3_093,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,8.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.800625,5.738,192
stage3_094,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,8.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78,6.388,192
stage3_095,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,104,8.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 104, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7625,5.64,192
stage3_096,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,3.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.805,6.596,192
stage3_097,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8025,5.361,192
stage3_098,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,3.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78125,6.383,192
stage3_099,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,3.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.760625,5.297,192
stage3_100,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,4.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80625,6.786,192
stage3_101,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,4.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8,5.599,192
stage3_102,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,4.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78,6.237,192
stage3_103,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,4.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.763125,5.58,192
stage3_104,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,6.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.805,5.938,192
stage3_105,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,6.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.801875,6.071,192
stage3_106,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,6.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.781875,5.404,192
stage3_107,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,6.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.764375,6.518,192
stage3_108,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,8.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,5.657,192
stage3_109,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,8.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,6.459,192
stage3_110,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,8.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.781875,5.463,192
stage3_111,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,112,8.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.763125,6.177,192
stage3_112,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81125,6.117,192
stage3_113,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8,6.692,192
stage3_114,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.03,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7775,5.85,192
stage3_115,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.04,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.76125,6.652,192
stage3_116,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.809375,6.072,192
stage3_117,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.801875,6.777,192
